chr.x	start.x	end.x	chr.y	start.y	end.y	loopID	mango.P
187554	chr15	59654755	59658913	chr15	60383922	60400815	chr15:59654755-59658913_chr15:60383922-60400815	0
187559	chr15	59685490	59691994	chr15	59992405	60012071	chr15:59685490-59691994_chr15:59992405-60012071	0
187574	chr15	59992405	60012071	chr15	60126287	60129553	chr15:59992405-60012071_chr15:60126287-60129553	0
187581	chr15	59992405	60012071	chr15	60383922	60400815	chr15:59992405-60012071_chr15:60383922-60400815	0
187603	chr15	60383922	60400815	chr15	60475207	60481253	chr15:60383922-60400815_chr15:60475207-60481253	0
187614	chr15	60475207	60481253	chr15	61225395	61231445	chr15:60475207-60481253_chr15:61225395-61231445	0
187637	chr15	62057588	62062689	chr15	62064480	62069983	chr15:62057588-62062689_chr15:62064480-62069983	0
187656	chr15	62064480	62069983	chr15	62387874	62393845	chr15:62064480-62069983_chr15:62387874-62393845	0
187665	chr15	62259072	62273508	chr15	62387874	62393845	chr15:62259072-62273508_chr15:62387874-62393845	6.17725690106319e-05
187707	chr15	63041079	63052433	chr15	63119253	63124642	chr15:63041079-63052433_chr15:63119253-63124642	7.26312778698279e-06
187708	chr15	63041079	63052433	chr15	63153714	63159711	chr15:63041079-63052433_chr15:63153714-63159711	0
187709	chr15	63041079	63052433	chr15	63184347	63195243	chr15:63041079-63052433_chr15:63184347-63195243	0
187723	chr15	63119253	63124642	chr15	63153714	63159711	chr15:63119253-63124642_chr15:63153714-63159711	0
187726	chr15	63119253	63124642	chr15	63274977	63279552	chr15:63119253-63124642_chr15:63274977-63279552	0
187734	chr15	63153714	63159711	chr15	63184347	63195243	chr15:63153714-63159711_chr15:63184347-63195243	0
187737	chr15	63153714	63159711	chr15	63274977	63279552	chr15:63153714-63159711_chr15:63274977-63279552	0
187739	chr15	63153714	63159711	chr15	63370981	63384151	chr15:63153714-63159711_chr15:63370981-63384151	0
187758	chr15	63184347	63195243	chr15	63274977	63279552	chr15:63184347-63195243_chr15:63274977-63279552	0
187760	chr15	63184347	63195243	chr15	63370981	63384151	chr15:63184347-63195243_chr15:63370981-63384151	0
187764	chr15	63184347	63195243	chr15	63499825	63508023	chr15:63184347-63195243_chr15:63499825-63508023	0
187783	chr15	63274977	63279552	chr15	63499825	63508023	chr15:63274977-63279552_chr15:63499825-63508023	0
187794	chr15	63370981	63384151	chr15	63499825	63508023	chr15:63370981-63384151_chr15:63499825-63508023	0
187797	chr15	63370981	63384151	chr15	63599325	63603009	chr15:63370981-63384151_chr15:63599325-63603009	7.30526750203353e-14
187813	chr15	63499825	63508023	chr15	63599325	63603009	chr15:63499825-63508023_chr15:63599325-63603009	0
187818	chr15	63499825	63508023	chr15	64090474	64101630	chr15:63499825-63508023_chr15:64090474-64101630	0
187819	chr15	63499825	63508023	chr15	64129276	64164544	chr15:63499825-63508023_chr15:64129276-64164544	0
187847	chr15	63831131	63835640	chr15	64377394	64394231	chr15:63831131-63835640_chr15:64377394-64394231	7.88922260852587e-11
187852	chr15	63831131	63835640	chr15	65182033	65186814	chr15:63831131-63835640_chr15:65182033-65186814	3.70478297329058e-06
187905	chr15	64090474	64101630	chr15	64129276	64164544	chr15:64090474-64101630_chr15:64129276-64164544	0
187916	chr15	64090474	64101630	chr15	64697223	64704538	chr15:64090474-64101630_chr15:64697223-64704538	0
187935	chr15	64129276	64164544	chr15	64353636	64358106	chr15:64129276-64164544_chr15:64353636-64358106	0
187939	chr15	64129276	64164544	chr15	64377394	64394231	chr15:64129276-64164544_chr15:64377394-64394231	0
187995	chr15	64353636	64358106	chr15	64377394	64394231	chr15:64353636-64358106_chr15:64377394-64394231	0
188002	chr15	64353636	64358106	chr15	64697223	64704538	chr15:64353636-64358106_chr15:64697223-64704538	0
188081	chr15	64459262	64463842	chr15	64697223	64704538	chr15:64459262-64463842_chr15:64697223-64704538	0
188142	chr15	64697223	64704538	chr15	65025637	65030707	chr15:64697223-64704538_chr15:65025637-65030707	2.77891815780862e-07
188164	chr15	64773513	64778505	chr15	64839075	64898647	chr15:64773513-64778505_chr15:64839075-64898647	0.000155385518946893
188167	chr15	64773513	64778505	chr15	64986669	64991846	chr15:64773513-64778505_chr15:64986669-64991846	0
188179	chr15	64813431	64828285	chr15	64839075	64898647	chr15:64813431-64828285_chr15:64839075-64898647	0
188196	chr15	64839075	64898647	chr15	64900179	64915437	chr15:64839075-64898647_chr15:64900179-64915437	0
188202	chr15	64839075	64898647	chr15	64986669	64991846	chr15:64839075-64898647_chr15:64986669-64991846	0
188227	chr15	64900179	64915437	chr15	64986669	64991846	chr15:64900179-64915437_chr15:64986669-64991846	1.08382214314418e-09
188228	chr15	64900179	64915437	chr15	65025637	65030707	chr15:64900179-64915437_chr15:65025637-65030707	0
188240	chr15	64986669	64991846	chr15	65025637	65030707	chr15:64986669-64991846_chr15:65025637-65030707	0
188257	chr15	65025637	65030707	chr15	65128103	65139826	chr15:65025637-65030707_chr15:65128103-65139826	0
188283	chr15	65128103	65139826	chr15	65182033	65186814	chr15:65128103-65139826_chr15:65182033-65186814	0
188298	chr15	65182033	65186814	chr15	65284130	65289789	chr15:65182033-65186814_chr15:65284130-65289789	0
188299	chr15	65182033	65186814	chr15	65294727	65297371	chr15:65182033-65186814_chr15:65294727-65297371	0
188320	chr15	65284130	65289789	chr15	65294727	65297371	chr15:65284130-65289789_chr15:65294727-65297371	1.14241949233929e-13
188327	chr15	65284130	65289789	chr15	65786741	65794513	chr15:65284130-65289789_chr15:65786741-65794513	0
188385	chr15	65509557	65521099	chr15	65528600	65536667	chr15:65509557-65521099_chr15:65528600-65536667	0
188392	chr15	65509557	65521099	chr15	65867409	65875312	chr15:65509557-65521099_chr15:65867409-65875312	0
188406	chr15	65528600	65536667	chr15	66494988	66508231	chr15:65528600-65536667_chr15:66494988-66508231	0
188407	chr15	65607626	65618093	chr15	65786741	65794513	chr15:65607626-65618093_chr15:65786741-65794513	0
188425	chr15	65786741	65794513	chr15	65867409	65875312	chr15:65786741-65794513_chr15:65867409-65875312	0
188430	chr15	65786741	65794513	chr15	66494988	66508231	chr15:65786741-65794513_chr15:66494988-66508231	0
188447	chr15	65867409	65875312	chr15	66494988	66508231	chr15:65867409-65875312_chr15:66494988-66508231	0
188453	chr15	66290054	66297810	chr15	66351662	66358508	chr15:66290054-66297810_chr15:66351662-66358508	4.60062906659786e-08
188456	chr15	66290054	66297810	chr15	66494988	66508231	chr15:66290054-66297810_chr15:66494988-66508231	0
188466	chr15	66351662	66358508	chr15	66384822	66398877	chr15:66351662-66358508_chr15:66384822-66398877	0
188467	chr15	66351662	66358508	chr15	66494988	66508231	chr15:66351662-66358508_chr15:66494988-66508231	0
188468	chr15	66351662	66358508	chr15	66556995	66580812	chr15:66351662-66358508_chr15:66556995-66580812	0
188478	chr15	66384822	66398877	chr15	66494988	66508231	chr15:66384822-66398877_chr15:66494988-66508231	0
188503	chr15	66494988	66508231	chr15	66698592	66708913	chr15:66494988-66508231_chr15:66698592-66708913	0
188508	chr15	66494988	66508231	chr15	66840538	66852861	chr15:66494988-66508231_chr15:66840538-66852861	0
188565	chr15	66698592	66708913	chr15	66840538	66852861	chr15:66698592-66708913_chr15:66840538-66852861	0
188639	chr15	67060966	67070834	chr15	67162998	67181599	chr15:67060966-67070834_chr15:67162998-67181599	0
188642	chr15	67060966	67070834	chr15	67252309	67259298	chr15:67060966-67070834_chr15:67252309-67259298	0
188643	chr15	67060966	67070834	chr15	67500862	67504108	chr15:67060966-67070834_chr15:67500862-67504108	3.43169936911636e-13
188646	chr15	67060966	67070834	chr15	67815857	67844647	chr15:67060966-67070834_chr15:67815857-67844647	0
188675	chr15	67162998	67181599	chr15	67815857	67844647	chr15:67162998-67181599_chr15:67815857-67844647	4.17443857259059e-14
188697	chr15	67500862	67504108	chr15	67519540	67524482	chr15:67500862-67504108_chr15:67519540-67524482	5.61772850460329e-14
188699	chr15	67500862	67504108	chr15	67815857	67844647	chr15:67500862-67504108_chr15:67815857-67844647	0
188700	chr15	67500862	67504108	chr15	68270954	68284796	chr15:67500862-67504108_chr15:68270954-68284796	1.85187420953525e-11
188701	chr15	67519540	67524482	chr15	67540541	67552287	chr15:67519540-67524482_chr15:67540541-67552287	0
188703	chr15	67519540	67524482	chr15	67815857	67844647	chr15:67519540-67524482_chr15:67815857-67844647	0
188719	chr15	67540541	67552287	chr15	67815857	67844647	chr15:67540541-67552287_chr15:67815857-67844647	0
188726	chr15	67540541	67552287	chr15	68053020	68057975	chr15:67540541-67552287_chr15:68053020-68057975	0
188737	chr15	67815857	67844647	chr15	67855946	67865177	chr15:67815857-67844647_chr15:67855946-67865177	0
188739	chr15	67815857	67844647	chr15	67966738	67970232	chr15:67815857-67844647_chr15:67966738-67970232	0
188742	chr15	67815857	67844647	chr15	68053020	68057975	chr15:67815857-67844647_chr15:68053020-68057975	0
188748	chr15	67815857	67844647	chr15	68270954	68284796	chr15:67815857-67844647_chr15:68270954-68284796	0
188760	chr15	67855946	67865177	chr15	67883306	67897573	chr15:67855946-67865177_chr15:67883306-67897573	1.44692743306862e-05
188761	chr15	67855946	67865177	chr15	67966738	67970232	chr15:67855946-67865177_chr15:67966738-67970232	2.89797519315016e-10
188763	chr15	67855946	67865177	chr15	68053020	68057975	chr15:67855946-67865177_chr15:68053020-68057975	0
188780	chr15	67883306	67897573	chr15	68053020	68057975	chr15:67883306-67897573_chr15:68053020-68057975	0
188827	chr15	68225335	68231201	chr15	68270954	68284796	chr15:68225335-68231201_chr15:68270954-68284796	0
188845	chr15	68255812	68259209	chr15	68270954	68284796	chr15:68255812-68259209_chr15:68270954-68284796	0
188856	chr15	68270954	68284796	chr15	68420693	68435305	chr15:68270954-68284796_chr15:68420693-68435305	0
188861	chr15	68270954	68284796	chr15	68558118	68562966	chr15:68270954-68284796_chr15:68558118-68562966	0
188862	chr15	68270954	68284796	chr15	68576063	68609908	chr15:68270954-68284796_chr15:68576063-68609908	0
188867	chr15	68270954	68284796	chr15	68812454	68823604	chr15:68270954-68284796_chr15:68812454-68823604	0
188871	chr15	68270954	68284796	chr15	68873752	68877462	chr15:68270954-68284796_chr15:68873752-68877462	0
188943	chr15	68558118	68562966	chr15	68576063	68609908	chr15:68558118-68562966_chr15:68576063-68609908	0
188948	chr15	68558118	68562966	chr15	68812454	68823604	chr15:68558118-68562966_chr15:68812454-68823604	0
188963	chr15	68576063	68609908	chr15	68873752	68877462	chr15:68576063-68609908_chr15:68873752-68877462	0
189034	chr15	69006565	69021206	chr15	69156046	69163433	chr15:69006565-69021206_chr15:69156046-69163433	1.43350073106285e-05
189072	chr15	69069156	69096430	chr15	69156046	69163433	chr15:69069156-69096430_chr15:69156046-69163433	0
189114	chr15	69156046	69163433	chr15	69411808	69421014	chr15:69156046-69163433_chr15:69411808-69421014	0
189115	chr15	69156046	69163433	chr15	69449680	69456227	chr15:69156046-69163433_chr15:69449680-69456227	0
189160	chr15	69411808	69421014	chr15	69449680	69456227	chr15:69411808-69421014_chr15:69449680-69456227	0
189172	chr15	69449680	69456227	chr15	69457895	69464377	chr15:69449680-69456227_chr15:69457895-69464377	0
189197	chr15	69457895	69464377	chr15	70087055	70108467	chr15:69457895-69464377_chr15:70087055-70108467	0
189471	chr15	69732950	69757930	chr15	70087055	70108467	chr15:69732950-69757930_chr15:70087055-70108467	0
189491	chr15	69772826	69778806	chr15	70087055	70108467	chr15:69772826-69778806_chr15:70087055-70108467	8.12617972911767e-10
189567	chr15	69870382	69889569	chr15	70087055	70108467	chr15:69870382-69889569_chr15:70087055-70108467	0
189626	chr15	70016794	70036715	chr15	70087055	70108467	chr15:70016794-70036715_chr15:70087055-70108467	0
189638	chr15	70046576	70083826	chr15	70087055	70108467	chr15:70046576-70083826_chr15:70087055-70108467	0
189654	chr15	70087055	70108467	chr15	70109720	70115138	chr15:70087055-70108467_chr15:70109720-70115138	0
189750	chr15	70698451	70704175	chr15	70760717	70768479	chr15:70698451-70704175_chr15:70760717-70768479	0
189761	chr15	70760717	70768479	chr15	70851054	70857853	chr15:70760717-70768479_chr15:70851054-70857853	0
189829	chr15	72115439	72120587	chr15	72154423	72157444	chr15:72115439-72120587_chr15:72154423-72157444	0
189831	chr15	72115439	72120587	chr15	72219677	72233773	chr15:72115439-72120587_chr15:72219677-72233773	0
189834	chr15	72115439	72120587	chr15	72311427	72321771	chr15:72115439-72120587_chr15:72311427-72321771	0
189861	chr15	72191932	72203948	chr15	72219677	72233773	chr15:72191932-72203948_chr15:72219677-72233773	0
189867	chr15	72219677	72233773	chr15	72234795	72238819	chr15:72219677-72233773_chr15:72234795-72238819	0
189868	chr15	72219677	72233773	chr15	72268902	72274479	chr15:72219677-72233773_chr15:72268902-72274479	0
189869	chr15	72219677	72233773	chr15	72311427	72321771	chr15:72219677-72233773_chr15:72311427-72321771	0
189879	chr15	72219677	72233773	chr15	72683338	72689207	chr15:72219677-72233773_chr15:72683338-72689207	0
189899	chr15	72268902	72274479	chr15	72311427	72321771	chr15:72268902-72274479_chr15:72311427-72321771	2.26976984984972e-08
189900	chr15	72268902	72274479	chr15	72373418	72377860	chr15:72268902-72274479_chr15:72373418-72377860	0
189913	chr15	72311427	72321771	chr15	72470803	72482338	chr15:72311427-72321771_chr15:72470803-72482338	0
189931	chr15	72373418	72377860	chr15	72470803	72482338	chr15:72373418-72377860_chr15:72470803-72482338	0
189933	chr15	72373418	72377860	chr15	72683338	72689207	chr15:72373418-72377860_chr15:72683338-72689207	0
189950	chr15	72470803	72482338	chr15	72683338	72689207	chr15:72470803-72482338_chr15:72683338-72689207	0
189951	chr15	72470803	72482338	chr15	72781374	72787257	chr15:72470803-72482338_chr15:72781374-72787257	0
189963	chr15	72635129	72650131	chr15	74070405	74109613	chr15:72635129-72650131_chr15:74070405-74109613	0
189970	chr15	72683338	72689207	chr15	73049043	73054697	chr15:72683338-72689207_chr15:73049043-73054697	0
190018	chr15	73313890	73351866	chr15	73628583	73635291	chr15:73313890-73351866_chr15:73628583-73635291	1.19355192396142e-09
190030	chr15	73363853	73371732	chr15	73918179	73942562	chr15:73363853-73371732_chr15:73918179-73942562	8.66826610490534e-11
190036	chr15	73628583	73635291	chr15	73682839	73690187	chr15:73628583-73635291_chr15:73682839-73690187	0
190062	chr15	73682839	73690187	chr15	73918179	73942562	chr15:73682839-73690187_chr15:73918179-73942562	0
190118	chr15	73918179	73942562	chr15	73980433	74001365	chr15:73918179-73942562_chr15:73980433-74001365	0
190152	chr15	73980433	74001365	chr15	74124032	74138422	chr15:73980433-74001365_chr15:74124032-74138422	0
190164	chr15	73980433	74001365	chr15	74537883	74543900	chr15:73980433-74001365_chr15:74537883-74543900	0
190202	chr15	74070405	74109613	chr15	74124032	74138422	chr15:74070405-74109613_chr15:74124032-74138422	0.000419545817542222
190276	chr15	74236011	74247134	chr15	74414291	74436867	chr15:74236011-74247134_chr15:74414291-74436867	0.000356651567007704
190309	chr15	74364388	74367863	chr15	74371986	74376512	chr15:74364388-74367863_chr15:74371986-74376512	2.18110579597308e-08
190321	chr15	74371986	74376512	chr15	74414291	74436867	chr15:74371986-74376512_chr15:74414291-74436867	1.96464844393063e-10
190322	chr15	74371986	74376512	chr15	74455072	74464187	chr15:74371986-74376512_chr15:74455072-74464187	0
190323	chr15	74371986	74376512	chr15	74537883	74543900	chr15:74371986-74376512_chr15:74537883-74543900	0
190324	chr15	74371986	74376512	chr15	74595508	74627362	chr15:74371986-74376512_chr15:74595508-74627362	0
190349	chr15	74414291	74436867	chr15	74537883	74543900	chr15:74414291-74436867_chr15:74537883-74543900	0
190353	chr15	74414291	74436867	chr15	74595508	74627362	chr15:74414291-74436867_chr15:74595508-74627362	0
190373	chr15	74455072	74464187	chr15	74595508	74627362	chr15:74455072-74464187_chr15:74595508-74627362	0
190394	chr15	74537883	74543900	chr15	74595508	74627362	chr15:74537883-74543900_chr15:74595508-74627362	0
190433	chr15	74595508	74627362	chr15	74717905	74734065	chr15:74595508-74627362_chr15:74717905-74734065	0
190437	chr15	74595508	74627362	chr15	74780374	74795682	chr15:74595508-74627362_chr15:74780374-74795682	0
190440	chr15	74595508	74627362	chr15	74831266	74844838	chr15:74595508-74627362_chr15:74831266-74844838	0
190442	chr15	74595508	74627362	chr15	74867456	74875088	chr15:74595508-74627362_chr15:74867456-74875088	0
190443	chr15	74595508	74627362	chr15	74878447	74903590	chr15:74595508-74627362_chr15:74878447-74903590	0
190444	chr15	74595508	74627362	chr15	74904299	74908519	chr15:74595508-74627362_chr15:74904299-74908519	0
190445	chr15	74595508	74627362	chr15	74934355	74941280	chr15:74595508-74627362_chr15:74934355-74941280	0
190468	chr15	74692947	74698205	chr15	74717905	74734065	chr15:74692947-74698205_chr15:74717905-74734065	0
190526	chr15	74780374	74795682	chr15	74811453	74829374	chr15:74780374-74795682_chr15:74811453-74829374	2.81774603649865e-13
190527	chr15	74780374	74795682	chr15	74831266	74844838	chr15:74780374-74795682_chr15:74831266-74844838	0
190528	chr15	74780374	74795682	chr15	74867456	74875088	chr15:74780374-74795682_chr15:74867456-74875088	1.11022302462516e-15
190529	chr15	74780374	74795682	chr15	74878447	74903590	chr15:74780374-74795682_chr15:74878447-74903590	0
190530	chr15	74780374	74795682	chr15	74904299	74908519	chr15:74780374-74795682_chr15:74904299-74908519	0
190531	chr15	74780374	74795682	chr15	74934355	74941280	chr15:74780374-74795682_chr15:74934355-74941280	0
190532	chr15	74780374	74795682	chr15	74947661	74963247	chr15:74780374-74795682_chr15:74947661-74963247	0
190533	chr15	74780374	74795682	chr15	74991662	74998770	chr15:74780374-74795682_chr15:74991662-74998770	0
190551	chr15	74811453	74829374	chr15	74831266	74844838	chr15:74811453-74829374_chr15:74831266-74844838	0
190561	chr15	74811453	74829374	chr15	75333997	75341561	chr15:74811453-74829374_chr15:75333997-75341561	2.39608615335563e-05
190563	chr15	74831266	74844838	chr15	74867456	74875088	chr15:74831266-74844838_chr15:74867456-74875088	0
190565	chr15	74831266	74844838	chr15	74904299	74908519	chr15:74831266-74844838_chr15:74904299-74908519	0
190566	chr15	74831266	74844838	chr15	74934355	74941280	chr15:74831266-74844838_chr15:74934355-74941280	0
190567	chr15	74831266	74844838	chr15	74947661	74963247	chr15:74831266-74844838_chr15:74947661-74963247	0
190587	chr15	74867456	74875088	chr15	74878447	74903590	chr15:74867456-74875088_chr15:74878447-74903590	0
190588	chr15	74867456	74875088	chr15	74904299	74908519	chr15:74867456-74875088_chr15:74904299-74908519	0
190604	chr15	74878447	74903590	chr15	74904299	74908519	chr15:74878447-74903590_chr15:74904299-74908519	0
190620	chr15	74904299	74908519	chr15	74934355	74941280	chr15:74904299-74908519_chr15:74934355-74941280	0
190621	chr15	74904299	74908519	chr15	74947661	74963247	chr15:74904299-74908519_chr15:74947661-74963247	1.15463194561016e-14
190640	chr15	74934355	74941280	chr15	74947661	74963247	chr15:74934355-74941280_chr15:74947661-74963247	0
190641	chr15	74934355	74941280	chr15	74991662	74998770	chr15:74934355-74941280_chr15:74991662-74998770	1.15136766787316e-09
190645	chr15	74934355	74941280	chr15	75181250	75197137	chr15:74934355-74941280_chr15:75181250-75197137	7.28042093278702e-07
190650	chr15	74934355	74941280	chr15	75445653	75459469	chr15:74934355-74941280_chr15:75445653-75459469	0
190657	chr15	74947661	74963247	chr15	74991662	74998770	chr15:74947661-74963247_chr15:74991662-74998770	5.04041253179821e-14
190661	chr15	74947661	74963247	chr15	75198537	75222120	chr15:74947661-74963247_chr15:75198537-75222120	0
190664	chr15	74947661	74963247	chr15	75345837	75365487	chr15:74947661-74963247_chr15:75345837-75365487	8.88178419700125e-16
190678	chr15	74991662	74998770	chr15	75181250	75197137	chr15:74991662-74998770_chr15:75181250-75197137	3.22963877863458e-13
190691	chr15	75016421	75032004	chr15	75198537	75222120	chr15:75016421-75032004_chr15:75198537-75222120	0
190695	chr15	75016421	75032004	chr15	75345837	75365487	chr15:75016421-75032004_chr15:75345837-75365487	0
190733	chr15	75136519	75148781	chr15	75198537	75222120	chr15:75136519-75148781_chr15:75198537-75222120	3.47821771384815e-12
190740	chr15	75168369	75180390	chr15	75181250	75197137	chr15:75168369-75180390_chr15:75181250-75197137	0.00029586283629468
190741	chr15	75168369	75180390	chr15	75198537	75222120	chr15:75168369-75180390_chr15:75198537-75222120	0
190746	chr15	75181250	75197137	chr15	75198537	75222120	chr15:75181250-75197137_chr15:75198537-75222120	0
190747	chr15	75181250	75197137	chr15	75333997	75341561	chr15:75181250-75197137_chr15:75333997-75341561	1.20883009492312e-05
190754	chr15	75198537	75222120	chr15	75345837	75365487	chr15:75198537-75222120_chr15:75345837-75365487	0
190760	chr15	75198537	75222120	chr15	75634060	75642667	chr15:75198537-75222120_chr15:75634060-75642667	0
190761	chr15	75198537	75222120	chr15	75645619	75654408	chr15:75198537-75222120_chr15:75645619-75654408	0
190762	chr15	75198537	75222120	chr15	75666971	75717495	chr15:75198537-75222120_chr15:75666971-75717495	0
190775	chr15	75333997	75341561	chr15	75345837	75365487	chr15:75333997-75341561_chr15:75345837-75365487	0
190779	chr15	75333997	75341561	chr15	75619282	75627776	chr15:75333997-75341561_chr15:75619282-75627776	0
190787	chr15	75345837	75365487	chr15	75366870	75371378	chr15:75345837-75365487_chr15:75366870-75371378	0
190788	chr15	75345837	75365487	chr15	75445653	75459469	chr15:75345837-75365487_chr15:75445653-75459469	0
190795	chr15	75345837	75365487	chr15	75634060	75642667	chr15:75345837-75365487_chr15:75634060-75642667	0
190804	chr15	75366870	75371378	chr15	75445653	75459469	chr15:75366870-75371378_chr15:75445653-75459469	0
190821	chr15	75445653	75459469	chr15	75619282	75627776	chr15:75445653-75459469_chr15:75619282-75627776	0
190822	chr15	75445653	75459469	chr15	75634060	75642667	chr15:75445653-75459469_chr15:75634060-75642667	0
190823	chr15	75445653	75459469	chr15	75645619	75654408	chr15:75445653-75459469_chr15:75645619-75654408	0
190825	chr15	75445653	75459469	chr15	75666971	75717495	chr15:75445653-75459469_chr15:75666971-75717495	0
190826	chr15	75445653	75459469	chr15	75736115	75741609	chr15:75445653-75459469_chr15:75736115-75741609	0
190831	chr15	75445653	75459469	chr15	75841749	75846523	chr15:75445653-75459469_chr15:75841749-75846523	0
190862	chr15	75575017	75584020	chr15	75634060	75642667	chr15:75575017-75584020_chr15:75634060-75642667	0
190863	chr15	75575017	75584020	chr15	75645619	75654408	chr15:75575017-75584020_chr15:75645619-75654408	0
190864	chr15	75575017	75584020	chr15	75666971	75717495	chr15:75575017-75584020_chr15:75666971-75717495	0
190874	chr15	75619282	75627776	chr15	75634060	75642667	chr15:75619282-75627776_chr15:75634060-75642667	0
190875	chr15	75619282	75627776	chr15	75645619	75654408	chr15:75619282-75627776_chr15:75645619-75654408	0
190876	chr15	75619282	75627776	chr15	75666971	75717495	chr15:75619282-75627776_chr15:75666971-75717495	5.1103565823496e-13
190884	chr15	75634060	75642667	chr15	75645619	75654408	chr15:75634060-75642667_chr15:75645619-75654408	0
190885	chr15	75634060	75642667	chr15	75666971	75717495	chr15:75634060-75642667_chr15:75666971-75717495	0
190886	chr15	75634060	75642667	chr15	75736115	75741609	chr15:75634060-75642667_chr15:75736115-75741609	0
190895	chr15	75645619	75654408	chr15	75666971	75717495	chr15:75645619-75654408_chr15:75666971-75717495	0
190912	chr15	75666971	75717495	chr15	75736115	75741609	chr15:75666971-75717495_chr15:75736115-75741609	0
190913	chr15	75666971	75717495	chr15	75756706	75759943	chr15:75666971-75717495_chr15:75756706-75759943	1.59263379151398e-07
190915	chr15	75666971	75717495	chr15	75799632	75803255	chr15:75666971-75717495_chr15:75799632-75803255	0
190919	chr15	75666971	75717495	chr15	75841749	75846523	chr15:75666971-75717495_chr15:75841749-75846523	0
190929	chr15	75736115	75741609	chr15	75756706	75759943	chr15:75736115-75741609_chr15:75756706-75759943	0
190930	chr15	75736115	75741609	chr15	75799632	75803255	chr15:75736115-75741609_chr15:75799632-75803255	9.15200759621371e-05
190939	chr15	75756706	75759943	chr15	75841749	75846523	chr15:75756706-75759943_chr15:75841749-75846523	3.19367257972658e-07
190988	chr15	76308511	76313708	chr15	76331028	76348617	chr15:76308511-76313708_chr15:76331028-76348617	0
191047	chr15	77067148	77078188	chr15	77629468	77638719	chr15:77067148-77078188_chr15:77629468-77638719	0
191066	chr15	77416786	77424485	chr15	77536547	77544506	chr15:77416786-77424485_chr15:77536547-77544506	0
191069	chr15	77416786	77424485	chr15	77629468	77638719	chr15:77416786-77424485_chr15:77629468-77638719	0
191099	chr15	77629468	77638719	chr15	77814812	77833830	chr15:77629468-77638719_chr15:77814812-77833830	0
191188	chr15	77957197	77960732	chr15	78119925	78133646	chr15:77957197-77960732_chr15:78119925-78133646	0
191218	chr15	78068598	78079455	chr15	78099337	78115282	chr15:78068598-78079455_chr15:78099337-78115282	3.26997048376576e-05
191231	chr15	78099337	78115282	chr15	78146654	78152038	chr15:78099337-78115282_chr15:78146654-78152038	0
191242	chr15	78119925	78133646	chr15	78146654	78152038	chr15:78119925-78133646_chr15:78146654-78152038	0
191260	chr15	78146654	78152038	chr15	78297178	78306292	chr15:78146654-78152038_chr15:78297178-78306292	0
191262	chr15	78146654	78152038	chr15	78435674	78441629	chr15:78146654-78152038_chr15:78435674-78441629	0
191265	chr15	78146654	78152038	chr15	78564373	78567798	chr15:78146654-78152038_chr15:78564373-78567798	0
191279	chr15	78297178	78306292	chr15	78435674	78441629	chr15:78297178-78306292_chr15:78435674-78441629	0
191280	chr15	78297178	78306292	chr15	78503415	78510287	chr15:78297178-78306292_chr15:78503415-78510287	0
191281	chr15	78297178	78306292	chr15	78538884	78544340	chr15:78297178-78306292_chr15:78538884-78544340	0
191297	chr15	78327603	78343104	chr15	78503415	78510287	chr15:78327603-78343104_chr15:78503415-78510287	0
191300	chr15	78327603	78343104	chr15	78614540	78622818	chr15:78327603-78343104_chr15:78614540-78622818	1.56919188754046e-09
191308	chr15	78435674	78441629	chr15	78538884	78544340	chr15:78435674-78441629_chr15:78538884-78544340	0
191317	chr15	78503415	78510287	chr15	78538884	78544340	chr15:78503415-78510287_chr15:78538884-78544340	0
191334	chr15	78538884	78544340	chr15	78564373	78567798	chr15:78538884-78544340_chr15:78564373-78567798	0
191339	chr15	78538884	78544340	chr15	78799488	78813432	chr15:78538884-78544340_chr15:78799488-78813432	0
191340	chr15	78538884	78544340	chr15	78858502	78862128	chr15:78538884-78544340_chr15:78858502-78862128	3.99680288865056e-15
191349	chr15	78564373	78567798	chr15	78614540	78622818	chr15:78564373-78567798_chr15:78614540-78622818	4.14340946608416e-06
191359	chr15	78598034	78613935	chr15	78614540	78622818	chr15:78598034-78613935_chr15:78614540-78622818	0.00611450580048556
191386	chr15	78799488	78813432	chr15	78869747	78880707	chr15:78799488-78813432_chr15:78869747-78880707	0
191400	chr15	78858502	78862128	chr15	78869747	78880707	chr15:78858502-78862128_chr15:78869747-78880707	0
191458	chr15	79308485	79313676	chr15	79913836	79930749	chr15:79308485-79313676_chr15:79913836-79930749	0
191471	chr15	79430420	79433989	chr15	79913836	79930749	chr15:79430420-79433989_chr15:79913836-79930749	0
191494	chr15	79894764	79898613	chr15	79913836	79930749	chr15:79894764-79898613_chr15:79913836-79930749	0
191496	chr15	79894764	79898613	chr15	80057615	80065570	chr15:79894764-79898613_chr15:80057615-80065570	0
191511	chr15	79913836	79930749	chr15	80057615	80065570	chr15:79913836-79930749_chr15:80057615-80065570	0
191514	chr15	79913836	79930749	chr15	80150144	80155739	chr15:79913836-79930749_chr15:80150144-80155739	0
191542	chr15	80057615	80065570	chr15	80067393	80081433	chr15:80057615-80065570_chr15:80067393-80081433	0
191544	chr15	80057615	80065570	chr15	80150144	80155739	chr15:80057615-80065570_chr15:80150144-80155739	0
